1035	86	12	0.399	68	58	47	21	5
1035	86	13	0.542	68	58	47	21	5
1035	86	14	0.461	68	58	47	21	5
1035	86	15	0.384	68	58	47	21	5
1035	86	16	0.369	68	58	47	21	5
1035	86	17	0.414	68	58	47	21	5
1035	86	18	0.424	68	58	47	21	5
1035	86	19	0.441	68	58	47	21	5
1035	86	20	0.496	68	58	47	21	5
1035	86	21	0.393	68	58	47	21	5
1035	86	22	0.397	68	58	47	21	5
1035	86	23	0.848	68	58	47	21	5
1035	87	0	0.946	67	58	49	12	5
1035	87	1	1.224	67	58	49	12	5
1035	87	2	1.266	67	58	49	12	5
1035	87	3	1.346	67	58	49	12	5
1035	87	4	0.331	67	58	49	12	5
1035	87	5	0.444	67	58	49	12	5
1035	87	6	0.423	67	58	49	12	5
1035	87	7	0.403	67	58	49	12	5
1035	87	8	0.373	67	58	49	12	5
1035	87	9	0.346	67	58	49	12	5
1035	87	10	0.495	67	58	49	12	5
1035	87	11	0.434	67	58	49	12	5
1035	87	12	0.38	67	58	49	12	5
1035	87	13	0.435	67	58	49	12	5
1035	87	14	0.426	67	58	49	12	5
1035	87	15	0.431	67	58	49	12	5
1035	87	16	0.287	67	58	49	12	5
1035	87	17	0.682	67	58	49	12	5
1035	87	18	0.481	67	58	49	12	5
1035	87	19	0.559	67	58	49	12	5
1035	87	20	0.521	67	58	49	12	5
1035	87	21	0.445	67	58	49	12	5
1035	87	22	0.403	67	58	49	12	5
1035	87	23	0.378	67	58	49	12	5
1035	88	0	0.459	60	56	50	16	8
1035	88	1	0.456	60	56	50	16	8
1035	88	2	0.432	60	56	50	16	8
1035	88	3	0.48	60	56	50	16	8
1035	88	4	0.259	60	56	50	16	8
1035	88	5	0.354	60	56	50	16	8
1035	88	6	0.416	60	56	50	16	8
1035	88	7	0.346	60	56	50	16	8
1035	88	8	0.421	60	56	50	16	8
1035	88	9	0.372	60	56	50	16	8
1035	88	10	0.425	60	56	50	16	8
1035	88	11	0.427	60	56	50	16	8
1035	88	12	0.444	60	56	50	16	8
1035	88	13	0.446	60	56	50	16	8
1035	88	14	0.4	60	56	50	16	8
1035	88	15	0.388	60	56	50	16	8
1035	88	16	0.403	60	56	50	16	8
1035	88	17	0.393	60	56	50	16	8
1035	88	18	0.43	60	56	50	16	8
1035	88	19	0.413	60	56	50	16	8
1035	88	20	0.437	60	56	50	16	8
1035	88	21	0.386	60	56	50	16	8
1035	88	22	0.374	60	56	50	16	8
1035	88	23	0.448	60	56	50	16	8
1035	89	0	0.498	60	52	44	12	6
1035	89	1	0.468	60	52	44	12	6
1035	89	2	0.526	60	52	44	12	6
1035	89	3	0.513	60	52	44	12	6
1035	89	4	0.482	60	52	44	12	6
1035	89	5	0.199	60	52	44	12	6
1035	89	6	0.343	60	52	44	12	6
1035	89	7	0.296	60	52	44	12	6
1035	89	8	0.39	60	52	44	12	6
1035	89	9	0.377	60	52	44	12	6
1035	89	10	0.395	60	52	44	12	6
1035	89	11	0.414	60	52	44	12	6
1035	89	12	0.412	60	52	44	12	6
1035	89	13	0.447	60	52	44	12	6
1035	89	14	0.396	60	52	44	12	6
1035	89	15	0.301	60	52	44	12	6
1035	89	16	0.534	60	52	44	12	6
1035	89	17	0.802	60	52	44	12	6
1035	89	18	0.549	60	52	44	12	6
1035	89	19	0.461	60	52	44	12	6
1035	89	20	0.483	60	52	44	12	6
1035	89	21	0.724	60	52	44	12	6
1035	89	22	0.55	60	52	44	12	6
1035	89	23	0.62	60	52	44	12	6
1035	90	0	0.786	59	51	43	16	6
1035	90	1	1.071	59	51	43	16	6
1035	90	2	1.022	59	51	43	16	6
1035	90	3	0.411	59	51	43	16	6
1035	90	4	0.342	59	51	43	16	6
1035	90	5	0.237	59	51	43	16	6
1035	90	6	0.289	59	51	43	16	6
1035	90	7	0.348	59	51	43	16	6
1035	90	8	0.338	59	51	43	16	6
1035	90	9	0.391	59	51	43	16	6
1035	90	10	0.373	59	51	43	16	6
1035	90	11	0.37	59	51	43	16	6
1035	90	12	0.446	59	51	43	16	6
1035	90	13	0.402	59	51	43	16	6
1035	90	14	0.4	59	51	43	16	6
1035	90	15	0.378	59	51	43	16	6
1035	90	16	0.394	59	51	43	16	6
1035	90	17	0.448	59	51	43	16	6
1035	90	18	0.369	59	51	43	16	6
1035	90	19	0.44	59	51	43	16	6
1035	90	20	0.401	59	51	43	16	6
1035	90	21	0.397	59	51	43	16	6
1035	90	22	0.522	59	51	43	16	6
1035	90	23	0.468	59	51	43	16	6
1035	91	0	0.455	59	51	43	15	6
1035	91	1	0.328	59	51	43	15	6
1035	91	2	0.607	59	51	43	15	6
1035	91	3	0.794	59	51	43	15	6
1035	91	4	0.44	59	51	43	15	6
1035	91	5	0.491	59	51	43	15	6
1035	91	6	0.348	59	51	43	15	6
1035	91	7	0.369	59	51	43	15	6
1035	91	8	0.407	59	51	43	15	6
1035	91	9	0.404	59	51	43	15	6
1035	91	10	0.45	59	51	43	15	6
1035	91	11	0.376	59	51	43	15	6
1035	91	12	0.435	59	51	43	15	6
1035	91	13	0.419	59	51	43	15	6
1035	91	14	0.413	59	51	43	15	6
1035	91	15	0.426	59	51	43	15	6
1035	91	16	0.32	59	51	43	15	6
1035	91	17	0.47	59	51	43	15	6
1035	91	18	0.432	59	51	43	15	6
1035	91	19	0.505	59	51	43	15	6
1035	91	20	0.495	59	51	43	15	6
1035	91	21	0.454	59	51	43	15	6
1035	91	22	0.373	59	51	43	15	6
1035	91	23	0.434	59	51	43	15	6
1035	92	0	0.397	58	51	43	14	5
1035	92	1	0.419	58	51	43	14	5
1035	92	2	0.414	58	51	43	14	5
1035	92	3	0.235	58	51	43	14	5
1035	92	4	0.156	58	51	43	14	5
1035	92	5	0.222	58	51	43	14	5
