Usage,Temp,Hour
2.979,80,3
2.603,80,4
0.888,80,5
0.431,80,6
0.909,80,7
0.628,80,8
0.216,80,9
0.13,80,10
0.634,80,11
1.032,80,12
0.726,80,13
0.991,80,14
2.03,80,15
1.309,80,16
1.558,80,17
2.489,80,18
3.004,80,19
2.077,80,20
1.681,80,21
2.034,80,22
1.605,80,23
1.991,82,0
0.946,82,1
1.111,82,2
1.663,82,3
1.571,82,4
1.146,82,5
0.685,82,6
0.399,82,7
0.397,82,8
0.617,82,9
1.266,82,10
1.04,82,11
0.265,82,12
1.471,82,13
1.292,82,14
2.451,82,15
0.826,82,16
1.314,82,17
1.722,82,18
1.534,82,19
1.779,82,20
2.099,82,21
2.232,82,22
1.636,82,23
4.013,76,0
1.837,76,1
2.079,76,2
1.164,76,3
0.512,76,4
0.434,76,5
0.621,76,6
0.573,76,7
0.858,76,8
0.144,76,9
0.131,76,10
0.165,76,11
0.139,76,12
0.124,76,13
1.717,76,14
1.614,76,15
1.49,76,16
2.537,76,17
3.979,76,18
0.946,76,19
0.747,76,20
1.513,76,21
1.808,76,22
2.278,76,23
3.323,75,0
2.409,75,1
1.235,75,2
1.468,75,3
1.635,75,4
2.027,75,5
0.852,75,6
0.271,75,7
0.245,75,8
0.323,75,9
0.432,75,10
0.506,75,11
0.182,75,12
0.161,75,13
1.392,75,14
1.76,75,15
1.355,75,16
2.266,75,17
1.636,75,18
3.112,75,19
1.079,75,20
1.306,75,21
0.23,75,22
1.248,75,23
2.568,68,0
1.054,68,1
1.183,68,2
0.947,68,3
1.772,68,4
0.191,68,5
0.426,68,6
0.382,68,7
0.139,68,8
0.748,68,9
0.125,68,10
0.667,68,11
0.159,68,12
1.916,68,13
0.272,68,14
0.897,68,15
1.838,68,16
0.126,68,17
0.162,68,18
0.627,68,19
0.121,68,20
0.163,68,21
0.16,68,22
0.977,68,23
0.254,67,0
0.341,67,1
1.592,67,2
0.761,67,3
0.141,67,4
0.145,67,5
0.13,67,6
0.164,67,7
0.132,67,8
0.618,67,9
0.147,67,10
0.142,67,11
0.13,67,12
1.928,67,13
0.273,67,14
1.121,67,15
0.147,67,16
0.243,67,17
0.694,67,18
0.97,67,19
1.207,67,20
0.683,67,21
0.262,67,22
0.172,67,23
0.609,67,0
0.126,67,1
0.338,67,2
0.833,67,3
0.099,67,4
0.169,67,5
0.152,67,6
0.617,67,7
0.157,67,8
0.129,67,9
0.123,67,10
0.157,67,11
0.539,67,12
1.426,67,13
1.027,67,14
2.248,67,15
0.145,67,16
0.171,67,17
0.795,67,18
0.264,67,19
1.114,67,20
0.732,67,21
1.005,67,22
0.167,67,23
0.872,74,0
0.405,74,1
0.44,74,2
0.837,74,3
0.133,74,4
0.132,74,5
0.177,74,6
0.143,74,7
0.6,74,8
0.163,74,9
0.126,74,10
0.128,74,11
1.498,74,12
0.208,74,13
0.195,74,14
0.92,74,15
0.688,74,16
0.854,74,17
3.543,74,18
0.513,74,19
0.844,74,20
1.027,74,21
1.67,74,22
0.63,74,23
1.238,70,0
1.165,70,1
2.112,70,2
2.848,70,3
0.448,70,4
0.399,70,5
0.158,70,6
0.656,70,7
0.134,70,8
0.126,70,9
0.162,70,10
0.733,70,11
0.207,70,12
0.322,70,13
1.389,70,14
0.509,70,15
0.426,70,16
1.513,70,17
2.201,70,18
1.801,70,19
2.431,70,20
1.951,70,21
0.754,70,22
1.971,70,23
0.944,73,0
0.749,73,1
0.356,73,2
1.73,73,3
0.397,73,4
0.475,73,5
0.187,73,6
0.15,73,7
0.551,73,8
0.148,73,9
0.157,73,10
0.099,73,11
0.143,73,12
0.664,73,13
0.829,73,14
1.759,73,15
0.555,73,16
1.277,73,17
1.891,73,18
1.568,73,19
1.514,73,20
1.506,73,21
2.494,73,22
2.682,73,23
1.252,81,0
1.38,81,1
0.594,81,2
0.402,81,3
0.779,81,4
1.969,81,5
0.417,81,6
0.404,81,7
0.622,81,8
0.334,81,9
0.136,81,10
0.162,81,11
0.127,81,12
1.071,81,13
0.63,81,14
1.022,81,15
4.327,81,16
1.691,81,17
2.281,81,18
2.397,81,19
4.012,81,20
3.831,81,21
1.268,81,22
2.438,81,23
3.477,82,0
3.162,82,1
0.757,82,2
1.498,82,3
0.52,82,4
0.711,82,5
0.497,82,6
0.741,82,7
0.601,82,8
0.486,82,9
0.503,82,10
2.397,82,11
0.758,82,12
1.573,82,13
0.193,82,14
0.225,82,15
0.209,82,16
0.943,82,17
0.895,82,18
1.844,82,19
3.702,82,20
3.836,82,21
1.658,82,22
1.918,82,23
3.375,86,0
2.239,86,1
0.444,86,2
2.368,86,3
0.779,86,4
0.821,86,5
0.799,86,6
0.476,86,7
0.914,86,8
0.773,86,9
0.367,86,10
0.715,86,11
1.455,86,12
1.352,86,13
1.276,86,14
2.478,86,15
1.651,86,16
2.401,86,17
2.09,86,18
2.413,86,19
3.441,86,20
3.881,86,21
1.914,86,22
1.716,86,23
2.682,86,0
2.192,86,1
0.878,86,2
2.787,86,3
0.95,86,4
1.263,86,5
0.845,86,6
1.06,86,7
0.669,86,8
0.777,86,9
0.741,86,10
0.469,86,11
1.409,86,12
2.404,86,13
1.316,86,14
1.018,86,15
1.657,86,16
2.004,86,17
2.493,86,18
2.309,86,19
2.018,86,20
2.17,86,21
4.837,86,22
2.32,86,23
2.413,86,0
2.623,86,1
0.506,86,2
2.453,86,3
1.147,86,4
0.99,86,5
0.845,86,6
0.879,86,7
0.789,86,8
1.275,86,9
0.235,86,10
0.819,86,11
0.989,86,12
1.137,86,13
2.729,86,14
2.415,86,15
1.741,86,16
2.873,86,17
3.539,86,18
4.445,86,19
1.019,86,20
3.23,86,21
2.205,86,22
1.896,86,23
2.322,80,0
1.976,80,1
1.952,80,2
1.918,80,3
1.149,80,4
0.954,80,5
0.842,80,6
1.266,80,7
0.812,80,8
0.481,80,9
0.373,80,10
0.846,80,11
0.437,80,12
2.508,80,13
1.088,80,14
1.021,80,15
2.004,80,16
3.186,80,17
2.765,80,18
2.5,80,19
2.645,80,20
1.941,80,21
1.364,80,22
2.625,80,23
2.147,73,0
1.09,73,1
0.19,73,2
0.446,73,3
0.87,73,4
0.736,73,5
0.516,73,6
0.517,73,7
0.912,73,8
0.465,73,9
0.223,73,10
0.443,73,11
1.417,73,12
2.235,73,13
0.199,73,14
2.352,73,15
1.776,73,16
3.573,73,17
0.968,73,18
0.908,73,19
1.728,73,20
1.496,73,21
1.138,73,22
1.488,73,23
1.86,70,0
0.568,70,1
0.634,70,2
0.783,70,3
0.767,70,4
0.345,70,5
0.493,70,6
0.233,70,7
0.222,70,8
0.201,70,9
0.214,70,10
0.222,70,11
0.823,70,12
0.828,70,13
0.696,70,14
1.962,70,15
0.752,70,16
1.353,70,17
1.313,70,18
1.392,70,19
1.314,70,20
1.27,70,21
0.409,70,22
0.466,70,23
0.922,70,0
0.236,70,1
0.215,70,2
1.561,70,3
0.73,70,4
0.647,70,5
0.353,70,6
0.217,70,7
0.237,70,8
0.205,70,9
0.198,70,10
0.679,70,11
0.221,70,12
0.36,70,13
0.865,70,14
3.243,70,15
1.045,70,16
1.268,70,17
1.632,70,18
2.657,70,19
3.479,70,20
3.262,70,21
0.833,70,22
1.035,70,23
0.591,79,0
1.869,79,1
0.411,79,2
1.733,79,3
0.4,79,4
0.773,79,5
0.248,79,6
0.457,79,7
0.911,79,8
0.48,79,9
0.215,79,10
0.449,79,11
0.735,79,12
3.231,79,13
1.118,79,14
0.617,79,15
1.342,79,16
1.723,79,17
1.753,79,18
1.941,79,19
2.225,79,20
3.027,79,21
0.909,79,22
0.939,79,23
1.875,78,0
2.502,78,1
0.763,78,2
2.49,78,3
1.224,78,4
0.806,78,5
0.522,78,6
0.497,78,7
0.732,78,8
0.506,78,9
0.877,78,10
0.437,78,11
0.856,78,12
1.985,78,13
2.218,78,14
2.046,78,15
4.105,78,16
1.622,78,17
1.788,78,18
2.212,78,19
1.776,78,20
2.695,78,21
2.113,78,22
3.646,78,23
5.129,66,0
2.441,66,1
1.772,66,2
2.923,66,3
1.015,66,4
0.477,66,5
0.236,66,6
0.494,66,7
0.851,66,8
0.375,66,9
0.23,66,10
0.203,66,11
1.424,66,12
0.941,66,13
0.47,66,14
1.554,66,15
2.656,66,16
0.29,66,17
0.208,66,18
0.619,66,19
0.228,66,20
0.957,66,21
0.65,66,22
0.195,66,23
0.204,68,0
0.639,68,1
0.233,68,2
0.199,68,3
0.498,68,4
0.71,68,5
0.633,68,6
0.235,68,7
0.246,68,8
0.207,68,9
0.231,68,10
0.889,68,11
0.368,68,12
2.206,68,13
1.676,68,14
0.319,68,15
0.562,68,16
0.775,68,17
0.849,68,18
0.558,68,19
0.377,68,20
0.459,68,21
0.577,68,22
0.916,68,23
0.188,69,0
0.222,69,1
0.219,69,2
2.394,69,3
1.268,69,4
2.187,69,5
0.28,69,6
0.243,69,7
0.716,69,8
0.222,69,9
0.215,69,10
0.248,69,11
0.22,69,12
0.742,69,13
1.263,69,14
1.621,69,15
1.911,69,16
2.955,69,17
5.075,69,18
1.898,69,19
1.457,69,20
1.707,69,21
1.902,69,22
0.797,69,23
4.01,63,0
1.783,63,1
1.029,63,2
1.377,63,3
1.617,63,4
1.98,63,5
0.224,63,6
0.238,63,7
0.685,63,8
0.203,63,9
0.23,63,10
0.204,63,11
0.275,63,12
0.985,63,13
0.719,63,14
3.386,63,15
0.71,63,16
1.4,63,17
0.664,63,18
0.49,63,19
0.883,63,20
0.432,63,21
0.337,63,22
0.891,63,23
2.116,68,0
0.435,68,1
0.847,68,2
0.638,68,3
0.172,68,4
0.216,68,5
0.233,68,6
0.218,68,7
0.195,68,8
0.192,68,9
1.843,68,10
0.536,68,11
0.861,68,12
1.701,68,13
0.202,68,14
0.215,68,15
0.215,68,16
0.63,68,17
0.202,68,18
0.202,68,19
0.215,68,20
0.225,68,21
0.203,68,22
2.369,68,23
3.403,68,0
0.454,68,1
0.358,68,2
1.687,68,3
0.874,68,4
0.232,68,5
0.226,68,6
0.232,68,7
0.698,68,8
0.216,68,9
0.203,68,10
0.191,68,11
0.958,68,12
1.07,68,13
0.412,68,14
2.3,68,15
1.407,68,16
2.822,68,17
0.925,68,18
1.931,68,19
2.192,68,20
2.57,68,21
1.153,68,22
0.882,68,23
1.457,65,0
1.394,65,1
1.665,65,2
0.646,65,3
0.209,65,4
0.31,65,5
0.251,65,6
0.216,65,7
0.624,65,8
0.225,65,9
0.21,65,10
0.185,65,11
0.823,65,12
1.52,65,13
0.372,65,14
2.373,65,15
3.535,65,16
1.325,65,17
0.529,65,18
1.004,65,19
1.475,65,20
1.155,65,21
1.783,65,22
1.71,65,23
1.584,65,0
0.707,65,1
0.59,65,2
0.909,65,3
0.878,65,4
0.23,65,5
0.209,65,6
0.243,65,7
0.672,65,8
0.272,65,9
0.263,65,10
0.246,65,11
1.409,65,12
0.781,65,13
1.966,65,14
1.297,65,15
0.221,65,16
0.199,65,17
0.196,65,18
0.618,65,19
0.211,65,20
0.924,65,21
1.4,65,22
0.353,65,23
0.246,65,0
0.996,65,1
1.37,65,2
2.407,65,3
0.231,65,4
0.226,65,5
0.225,65,6
0.675,65,7
0.22,65,8
0.394,65,9
2.093,65,10
0.345,65,11
1.521,65,12
0.19,65,13
0.634,65,14
0.219,65,15
0.192,65,16
0.191,65,17
0.227,65,18
0.203,65,19
0.615,65,20
1.908,65,21
1.921,65,22
1.579,65,23
0.836,64,0
0.919,64,1
0.359,64,2
1.023,64,3
0.207,64,4
0.201,64,5
0.22,64,6
0.188,64,7
0.181,64,8
0.224,64,9
0.655,64,10
0.182,64,11
0.87,64,12
0.701,64,13
0.31,64,14
1.675,64,15
0.828,64,16
2.25,64,17
3.791,64,18
3.657,64,19
2.28,64,20
2.26,64,21
0.675,64,22
1.047,64,23
1.284,71,0
0.828,71,1
0.517,71,2
0.364,71,3
2.903,71,4
1.114,71,5
0.301,71,6
0.3,71,7
0.791,71,8
0.276,71,9
0.27,71,10
0.272,71,11
0.289,71,12
1.084,71,13
0.581,71,14
0.731,71,15
3.52,71,16
1.099,71,17
1.202,71,18
1.954,71,19
2.864,71,20
2.66,71,21
0.741,71,22
1.778,71,23
1.362,67,0
2.652,67,1
1.136,67,2
0.775,67,3
0.423,67,4
0.89,67,5
0.203,67,6
0.44,67,7
0.442,67,8
0.23,67,9
0.553,67,10
0.369,67,11
2.205,67,12
1.424,67,13
0.183,67,14
0.467,67,15
0.525,67,16
0.253,67,17
0.427,67,18
0.721,67,19
2.406,67,20
3.294,67,21
1.14,67,22
1.168,67,23
0.505,64,0
1.922,64,1
1.411,64,2
0.626,64,3
0.201,64,4
0.214,64,5
0.212,64,6
0.207,64,7
0.215,64,8
0.208,64,9
0.666,64,10
0.194,64,11
0.783,64,12
0.847,64,13
0.264,64,14
0.661,64,15
0.223,64,16
1.545,64,17
3,64,18
3.743,64,19
1.844,64,20
2.305,64,21
1.793,64,22
0.252,64,23
0.251,75,0
1.013,75,1
0.505,75,2
1.354,75,3
0.978,75,4
0.249,75,5
0.24,75,6
0.674,75,7
0.235,75,8
0.24,75,9
0.24,75,10
0.188,75,11
0.701,75,12
1.473,75,13
1.292,75,14
3.093,75,15
1.182,75,16
1.92,75,17
1.78,75,18
1.907,75,19
2.014,75,20
1.993,75,21
2.637,75,22
2.636,75,23
1.181,74,0
1.028,74,1
1.392,74,2
1.232,74,3
1.057,74,4
0.892,74,5
0.583,74,6
0.752,74,7
0.454,74,8
0.451,74,9
0.203,74,10
0.888,74,11
0.483,74,12
1.214,74,13
3.974,74,14
2.076,74,15
2.724,74,16
0.924,74,17
1.735,74,18
2.375,74,19
1.891,74,20
1.608,74,21
0.638,74,22
0.741,74,23
2.043,76,0
1.756,76,1
1.434,76,2
2.572,76,3
0.452,76,4
0.485,76,5
0.485,76,6
0.697,76,7
0.794,76,8
0.496,76,9
2.31,76,10
1.054,76,11
0.218,76,12
0.219,76,13
0.212,76,14
0.645,76,15
0.197,76,16
0.199,76,17
0.199,76,18
0.769,76,19
1.443,76,20
3.096,76,21
1.802,76,22
1.658,76,23
2.306,78,0
1.003,78,1
0.208,78,2
1.222,78,3
0.719,78,4
0.489,78,5
0.485,78,6
0.939,78,7
0.452,78,8
0.852,78,9
0.719,78,10
0.564,78,11
0.893,78,12
1.311,78,13
1.98,78,14
2.602,78,15
2.706,78,16
3.871,78,17
3.622,78,18
4.148,78,19
0.972,78,20
1.983,78,21
1.912,78,22
1.395,78,23
0.889,68,0
0.521,68,1
0.194,68,2
0.193,68,3
0.648,68,4
0.705,68,5
0.219,68,6
0.218,68,7
0.207,68,8
0.909,68,9
0.195,68,10
0.438,68,11
0.673,68,12
0.47,68,13
0.657,68,14
3.114,68,15
0.913,68,16
1.309,68,17
0.495,68,18
0.483,68,19
1.056,68,20
1.71,68,21
0.536,68,22
0.684,68,23
1.936,67,0
1.02,67,1
0.437,67,2
0.606,67,3
0.215,67,4
0.233,67,5
0.251,67,6
0.308,67,7
0.228,67,8
0.689,67,9
1.197,67,10
0.792,67,11
1.124,67,12
0.392,67,13
0.213,67,14
0.213,67,15
0.679,67,16
0.194,67,17
0.193,67,18
0.213,67,19
0.212,67,20
0.208,67,21
0.731,67,22
2.712,67,23
1.227,72,0
0.913,72,1
2.297,72,2
1.205,72,3
0.205,72,4
0.226,72,5
0.225,72,6
0.675,72,7
0.207,72,8
0.215,72,9
0.212,72,10
0.752,72,11
1.806,72,12
1.219,72,13
0.213,72,14
0.199,72,15
0.529,72,16
0.32,72,17
0.213,72,18
0.213,72,19
0.204,72,20
0.743,72,21
0.862,72,22
0.647,72,23
0.44,71,0
0.51,71,1
0.436,71,2
0.964,71,3
0.194,71,4
0.514,71,5
0.329,71,6
0.207,71,7
0.195,71,8
0.192,71,9
0.213,71,10
0.205,71,11
0.647,71,12
1.251,71,13
0.246,71,14
1.891,71,15
1.028,71,16
1.238,71,17
2.5,71,18
1.216,71,19
0.222,71,20
0.283,71,21
0.741,71,22
0.956,71,23
1.448,72,0
2.058,72,1
0.415,72,2
0.924,72,3
0.227,72,4
0.207,72,5
0.208,72,6
0.217,72,7
0.207,72,8
1.084,72,9
0.436,72,10
0.243,72,11
2.368,72,12
1.162,72,13
0.225,72,14
1.089,72,15
1.276,72,16
0.229,72,17
0.759,72,18
0.204,72,19
0.191,72,20
0.733,72,21
1.175,72,22
0.604,72,23
1.093,67,0
0.753,67,1
1.511,67,2
0.73,67,3
0.211,67,4
0.309,67,5
0.587,67,6
0.252,67,7
0.236,67,8
0.361,67,9
2.333,67,10
0.448,67,11
0.581,67,12
1.375,67,13
0.192,67,14
0.196,67,15
0.708,67,16
0.213,67,17
0.201,67,18
0.192,67,19
0.201,67,20
0.693,67,21
0.412,67,22
0.324,67,23
2.449,59,0
1.093,59,1
0.7,59,2
0.218,59,3
0.18,59,4
0.22,59,5
0.202,59,6
0.646,59,7
0.215,59,8
0.2,59,9
0.18,59,10
0.207,59,11
1.24,59,12
1.053,59,13
0.24,59,14
0.274,59,15
3.126,59,16
2.071,59,17
0.219,59,18
0.226,59,19
0.408,59,20
2.499,59,21
0.821,59,22
0.258,59,23
0.702,57,0
1.156,57,1
0.483,57,2
0.663,57,3
0.717,57,4
0.226,57,5
0.219,57,6
0.232,57,7
0.217,57,8
0.195,57,9
0.692,57,10
0.239,57,11
0.221,57,12
0.225,57,13
0.891,57,14
1.094,57,15
1.246,57,16
2.404,57,17
0.842,57,18
1.239,57,19
0.682,57,20
0.613,57,21
0.582,57,22
0.477,57,23
1.006,54,0
0.325,54,1
1.139,54,2
0.317,54,3
0.26,54,4
0.284,54,5
0.293,54,6
0.781,54,7
0.282,54,8
0.26,54,9
0.312,54,10
1.107,54,11
1.456,54,12
0.284,54,13
1.001,54,14
1.919,54,15
1.594,54,16
1.271,54,17
1.334,54,18
0.451,54,19
0.49,54,20
0.91,54,21
1.803,54,22
0.329,54,23
1.935,57,0
0.473,57,1
1.226,57,2
1.757,57,3
0.187,57,4
0.196,57,5
0.695,57,6
0.219,57,7
0.185,57,8
0.19,57,9
0.428,57,10
0.559,57,11
2.546,57,12
1.531,57,13
0.208,57,14
0.639,57,15
0.179,57,16
0.205,57,17
0.209,57,18
0.185,57,19
0.624,57,20
0.309,57,21
0.237,57,22
0.222,57,23
0.936,59,0
0.307,59,1
0.258,59,2
2.413,59,3
0.143,59,4
0.706,59,5
0.214,59,6
0.184,59,7
0.198,59,8
0.477,59,9
0.369,59,10
0.179,59,11
0.459,59,12
1.125,59,13
1.744,59,14
2.178,59,15
0.213,59,16
0.208,59,17
1.033,59,18
0.356,59,19
1.568,59,20
3.259,59,21
0.378,59,22
0.901,59,23
0.403,62,0
0.457,62,1
0.713,62,2
0.404,62,3
0.331,62,4
0.197,62,5
0.284,62,6
0.308,62,7
0.194,62,8
0.206,62,9
0.678,62,10
0.191,62,11
0.786,62,12
0.886,62,13
0.205,62,14
0.818,62,15
2.079,62,16
0.223,62,17
0.196,62,18
0.636,62,19
0.21,62,20
0.82,62,21
0.301,62,22
0.287,62,23
0.784,64,0
0.817,64,1
1.037,64,2
0.632,64,3
0.196,64,4
0.214,64,5
0.203,64,6
0.201,64,7
0.206,64,8
0.762,64,9
2.234,64,10
0.195,64,11
0.4,64,12
0.449,64,13
0.205,64,14
0.207,64,15
0.195,64,16
0.199,64,17
0.668,64,18
0.2,64,19
0.204,64,20
0.213,64,21
2.499,64,22
1.384,64,23
1.611,63,0
1.008,63,1
0.63,63,2
0.512,63,3
0.567,63,4
1.938,63,5
0.21,63,6
0.204,63,7
0.208,63,8
0.643,63,9
0.212,63,10
0.199,63,11
0.668,63,12
0.264,63,13
3.367,63,14
2.332,63,15
0.966,63,16
1.418,63,17
1.434,63,18
2.131,63,19
1.627,63,20
1.106,63,21
0.673,63,22
0.378,63,23
0.479,58,0
0.431,58,1
0.199,58,2
0.209,58,3
0.188,58,4
0.204,58,5
0.201,58,6
0.727,58,7
0.228,58,8
0.232,58,9
0.315,58,10
0.203,58,11
0.201,58,12
0.197,58,13
0.734,58,14
0.186,58,15
0.207,58,16
0.446,58,17
0.751,58,18
0.921,58,19
1.271,58,20
1.371,58,21
0.653,58,22
0.207,58,23
0.203,66,0
0.697,66,1
0.19,66,2
0.225,66,3
0.228,66,4
0.226,66,5
0.209,66,6
0.2,66,7
0.729,66,8
0.216,66,9
0.209,66,10
0.189,66,11
0.182,66,12
0.203,66,13
0.208,66,14
0.77,66,15
0.877,66,16
1.193,66,17
1.528,66,18
1.208,66,19
1.314,66,20
0.86,66,21
0.986,66,22
0.44,66,23
0.641,62,0
1.224,62,1
1.117,62,2
0.772,62,3
0.188,62,4
0.208,62,5
0.205,62,6
0.223,62,7
0.679,62,8
0.205,62,9
0.189,62,10
0.258,62,11
1.982,62,12
0.206,62,13
0.201,62,14
0.699,62,15
0.199,62,16
1.304,62,17
1.043,62,18
0.304,62,19
0.266,62,20
0.999,62,21
0.249,62,22
0.219,62,23
0.67,56,0
0.715,56,1
1.056,56,2
0.36,56,3
0.377,56,4
0.347,56,5
1.717,56,6
0.3,56,7
0.25,56,8
0.729,56,9
0.235,56,10
0.254,56,11
0.729,56,12
0.23,56,13
0.718,56,14
1.892,56,15
0.445,56,16
0.76,56,17
3.093,56,18
2.857,56,19
4.136,56,20
2.07,56,21
0.696,56,22
0.846,56,23
0.419,57,0
0.877,57,1
0.894,57,2
0.447,57,3
0.396,57,4
0.199,57,5
0.2,57,6
0.221,57,7
0.63,57,8
0.199,57,9
0.183,57,10
0.202,57,11
0.466,57,12
1.153,57,13
3.852,57,14
1.564,57,15
0.319,57,16
0.32,57,17
0.153,57,18
2.452,57,22
0.532,57,23
3.38,53,0
1.272,53,1
0.972,53,2
0.221,54,4
0.241,54,5
0.227,54,6
0.669,54,7
0.233,54,8
0.225,54,9
0.2,54,10
0.224,54,11
0.227,54,12
0.827,54,13
0.826,54,14
3.871,54,15
2.342,54,16
0.23,54,17
0.723,54,18
0.169,54,19
0.915,54,21
0.623,54,22
0.188,54,23
0.656,59,0
0.848,59,3
1.077,59,4
0.168,59,10
0.703,59,11
1.579,59,12
0.117,59,13
0.096,59,14
0.585,53,11
0.227,53,12
0.213,56,4
0.217,56,5
0.673,56,6
0.205,56,7
0.214,56,8
0.21,56,9
0.43,56,10
0.222,56,11
0.783,56,12
2.339,56,13
1.202,56,14
3.238,56,15
0.229,56,16
0.71,56,17
0.208,56,18
0.13,56,19
0.573,56,20
0.131,56,21
0.685,56,22
0.385,56,23
0.898,50,0
1.212,50,1
1.814,50,2
0.234,50,3
0.214,50,4
0.685,50,5
0.188,50,6
0.287,50,7
0.298,50,8
0.34,50,9
2.646,50,10
1.101,50,11
1.667,50,12
0.203,50,13
0.219,50,14
0.488,50,15
4.376,50,23
0.561,54,0
0.403,54,1
1.891,54,2
0.258,54,3
0.171,54,4
0.709,54,5
0.217,54,6
0.199,54,7
0.207,54,8
0.229,54,9
0.68,54,10
0.194,54,11
0.201,54,12
0.754,54,13
0.95,54,14
2.495,54,15
0.533,54,16
2.09,54,22
0.43,54,23
0.823,61,0
0.656,61,1
2.565,61,2
0.521,61,3
2.425,61,4
0.995,61,7
1.249,61,8
0.147,61,9
0.228,61,10
0.65,61,11
0.204,61,12
0.204,61,13
0.811,61,14
0.212,61,22
0.679,61,23
0.328,54,21
1.1,54,22
3.006,54,23
1.432,46,0
1.432,46,1
2.143,46,2
2.833,46,3
2.243,46,4
0.941,46,5
0.895,46,6
0.875,46,7
1.047,46,8
0.895,46,9
0.878,46,10
0.883,46,11
2.287,46,12
1.24,46,13
1.048,46,14
1.671,46,15
0.869,46,16
2.377,46,17
2.092,46,18
2.075,46,19
1.354,46,20
1.8,46,21
1.367,46,22
1.809,46,23
1.312,46,0
1.219,46,1
0.861,46,2
0.847,46,3
3.78,46,4
1.297,46,5
0.881,46,6
1.333,46,7
0.854,46,8
0.745,46,9
1.048,46,10
1.044,46,11
1.082,46,12
0.956,46,13
0.899,46,14
0.978,46,15
1.874,46,16
1.23,46,17
1.558,46,18
0.998,46,19
0.797,46,20
2.752,46,21
1.91,46,22
3.528,46,23
1.618,51,0
1.177,51,1
5.992,51,2
1.455,51,3
1.379,51,4
3.342,51,5
0.938,51,6
0.773,51,7
1.531,51,8
0.967,51,9
0.87,51,10
0.87,51,11
1.02,51,12
1.316,51,13
1.88,51,14
1.022,51,15
0.853,51,16
0.968,51,17
1.037,51,18
0.943,51,19
0.856,51,20
1.136,51,21
1.895,51,22
1.58,51,23
0.892,59,0
1.129,59,1
2.059,59,2
1.392,59,3
1.368,59,4
0.993,59,5
0.998,59,6
0.767,59,7
0.913,59,8
0.909,59,9
0.968,59,10
1.105,59,11
1.031,59,12
1.667,59,13
3.794,59,14
1.007,59,15
1.889,59,16
1.355,59,17
1.374,59,18
3.91,59,19
2.05,59,20
1.217,59,21
0.907,59,22
1.048,59,23
0.884,53,0
0.865,53,1
0.873,53,2
0.906,53,3
1.425,53,4
0.927,53,5
0.894,53,6
0.871,53,7
0.987,53,8
0.929,53,9
1.122,53,10
1.005,53,11
0.899,53,12
0.895,53,13
0.918,53,14
1.241,53,15
1.378,53,16
3.4,53,17
1.732,53,18
1.4,53,19
1.483,53,20
1.515,53,21
1.539,53,22
1.058,53,23
0.912,49,0
0.91,49,1
1.457,49,2
1.697,49,3
0.972,49,4
0.962,49,5
0.99,49,6
0.927,49,7
1.098,49,8
1.109,49,9
0.915,49,10
0.912,49,11
2.762,49,12
0.907,49,13
2.799,49,14
2.671,49,15
1.032,49,16
1.549,49,17
0.849,49,18
0.865,49,19
0.866,49,20
0.865,49,21
0.865,49,22
0.859,49,23
0.913,48,0
1.422,48,1
5.844,48,2
1.43,48,3
0.951,48,4
1.441,48,5
0.896,48,6
0.887,48,7
0.969,48,8
0.902,48,9
0.906,48,10
0.88,48,11
2.2,48,12
2.104,48,13
1.967,48,14
2.851,48,15
0.863,48,16
0.853,48,17
1.297,48,18
0.998,48,19
1.039,48,20
1.047,48,21
1.058,48,22
1.061,48,23
0.917,57,0
0.891,57,1
1.671,57,2
1.014,57,3
1.128,57,4
1.196,57,5
0.889,57,6
0.776,57,7
0.905,57,8
0.9,57,9
1.009,57,10
0.911,57,11
2.185,57,12
1.467,57,13
1.245,57,14
1.742,57,15
5.506,57,16
3.467,57,18
2.315,57,19
1.642,57,20
1.196,57,21
2.201,57,22
2.71,57,23
2.248,50,0
1.274,50,1
0.873,50,2
0.87,50,3
5.565,50,4
1.233,50,5
0.899,50,6
1.468,50,7
1.07,50,8
0.958,50,9
0.966,50,10
0.906,50,11
2.404,50,12
1.168,50,13
1.196,50,14
2.134,50,15
0.83,50,16
0.865,50,17
0.848,50,18
0.838,50,19
0.82,50,20
0.857,50,21
0.855,50,22
0.851,50,23
0.852,48,0
1.632,48,1
4.681,48,2
1.488,48,3
3.808,48,4
0.965,48,5
0.898,48,6
1.355,48,7
0.896,48,8
0.912,48,9
0.98,48,10
1.152,48,11
1.253,48,12
1.871,48,13
1.565,48,14
1.688,48,15
0.934,48,16
0.855,48,17
0.84,48,18
0.854,48,19
0.863,48,20
0.863,48,21
0.84,48,22
0.848,48,23
0.995,50,0
3.784,50,1
2.143,50,2
1.418,50,3
2.278,50,4
1.816,50,5
1.114,50,6
1.029,50,7
1.132,50,8
1.2,50,9
1.025,50,10
1.037,50,11
1.093,50,12
2.507,50,13
4.128,50,14
1.898,50,15
3.696,50,16
1.596,50,17
2.908,50,18
2.678,50,19
0.977,50,20
1.394,50,21
0.91,50,22
0.915,50,23
1.037,52,0
1.006,52,1
0.885,52,2
0.896,52,3
0.89,52,4
0.852,52,5
1.697,52,6
0.805,52,7
1.085,52,8
0.885,52,9
0.89,52,10
0.897,52,11
0.947,52,12
1.06,52,13
0.935,52,14
1.472,52,15
0.957,52,16
